O,C,E,A,N,Article,Funct,Affect,CogMech,Inhib,Negemo,Sad,Bio,Body,Achiev,Health,Sexual,Adverbs,Prep,Relativ,Space,Time,Work,Certain,Assent,Anger,Insight,Posemo,Past,Verbs,Money,Percept,Friends,Social,Motion,Cause,Leisure,Incl,Home,Present,Humans,Anx,Relig,AuxVb,Negate,Ingest,Death,Quant,Tentat,Conj,Ipron,Pronoun,Swear,Hear,Family,See,Discrep,Numbers,Filler,Feel,Excl,Future,Nonflu,SheHe,Ppron,I,We,You,They,type_by_token_ratio,f_measure,i_measure,wrong_word_count,words_per_sentence,count_6,count_7,count_8,count_9,number_past_tense,number_present_tense,number_punctuations,vocabulary_richness,positive_score
high,high,high,low,low,0.0776255707762557,0.5251141552511416,0.0684931506849315,0.1278538812785388,0.0091324200913242,0.0502283105022831,0.0,0.0365296803652968,0.0091324200913242,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.1278538812785388,0.0776255707762557,0.0593607305936073,0.0410958904109589,0.0182648401826484,0.0182648401826484,0.0091324200913242,0.0,0.0,0.0547945205479452,0.0,0.0776255707762557,0.0,0.0228310502283105,0.0,0.1324200913242009,0.0045662100456621,0.0273972602739726,0.0091324200913242,0.0639269406392694,0.0136986301369863,0.0730593607305936,0.0136986301369863,0.0045662100456621,0.0,0.0228310502283105,0.0,0.0273972602739726,0.0,0.0136986301369863,0.0091324200913242,0.0319634703196347,0.1735159817351598,0.1872146118721461,0.0045662100456621,0.0,0.0,0.0182648401826484,0.0,0.0136986301369863,0.0319634703196347,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0,0.0136986301369863,0.0091324200913242,0.0,0.0,0.0045662100456621,0.4977168949771689,101.5,800,0.0136986301369863,31.285714285714285,0.2602739726027397,0.1095890410958904,0.0639269406392694,0.0319634703196347,0.0319634703196347,0.0091324200913242,4.857142857142857,7.501875468867217,5.518032786885245
high,high,high,low,low,0.02631578947368421,0.6929824561403509,0.04824561403508772,0.17105263157894737,0.0,0.03070175438596491,0.0,0.013157894736842105,0.0,0.008771929824561403,0.0,0.013157894736842105,0.04824561403508772,0.16228070175438597,0.12280701754385964,0.07017543859649122,0.043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0,0.0043859649122807015,0.021929824561403508,0.07017543859649122,0.0043859649122807015,0.16228070175438597,0.0,0.008771929824561403,0.0,0.19736842105263158,0.03070175438596491,0.013157894736842105,0.0,0.07017543859649122,0.0,0.13157894736842105,0.0043859649122807015,0.0,0.0,0.10526315789473684,0.021929824561403508,0.0,0.0,0.008771929824561403,0.043859649122807015,0.08333333333333333,0.09649122807017543,0.25,0.0,0.0043859649122807015,0.0,0.0,0.02631578947368421,0.0043859649122807015,0.013157894736842105,0.0043859649122807015,0.02631578947368421,0.017543859649122806,0.0,0.07017543859649122,0.15350877192982457,0.0,0.0,0.07894736842105263,0.0043859649122807015,0.5263157894736842,54.0,100,0.0,20.727272727272727,0.18859649122807018,0.14035087719298245,0.07894736842105263,0.07017543859649122,0.04824561403508772,0.021929824561403508,2.8181818181818183,11.424870466321243,5.506197183098593
high,high,high,low,low,0.04604051565377532,0.5893186003683242,0.058931860036832415,0.19889502762430938,0.001841620626151013,0.03130755064456722,0.007366482504604052,0.009208103130755065,0.001841620626151013,0.011049723756906077,0.007366482504604052,0.0,0.03683241252302026,0.11049723756906077,0.13259668508287292,0.0570902394106814,0.0718232044198895,0.003683241252302026,0.022099447513812154,0.001841620626151013,0.003683241252302026,0.034990791896869246,0.0570902394106814,0.007366482504604052,0.15653775322283608,0.0,0.014732965009208104,0.003683241252302026,0.13259668508287292,0.011049723756906077,0.01841620626151013,0.011049723756906077,0.06261510128913444,0.001841620626151013,0.11970534069981584,0.009208103130755065,0.0,0.001841620626151013,0.09576427255985268,0.020257826887661142,0.0,0.0,0.03314917127071823,0.049723756906077346,0.07550644567219153,0.06998158379373849,0.143646408839779,0.0,0.001841620626151013,0.0,0.003683241252302026,0.01841620626151013,0.0055248618784530384,0.009208103130755065,0.009208103130755065,0.03130755064456722,0.020257826887661142,0.001841620626151013,0.01289134438305709,0.07366482504604052,0.01289134438305709,0.0055248618784530384,0.04419889502762431,0.003683241252302026,0.4843462246777164,70.0,500,0.001841620626151013,16.96875,0.15101289134438306,0.09208103130755065,0.06445672191528545,0.03683241252302026,0.053406998158379376,0.01289134438305709,2.1875,16.431441326530614,5.491476091476085
high,high,high,low,low,0.034653465346534656,0.6287128712871287,0.039603960396039604,0.13366336633663367,0.0,0.0049504950495049506,0.0,0.024752475247524754,0.0049504950495049506,0.009900990099009901,0.019801980198019802,0.0,0.019801980198019802,0.12871287128712872,0.09900990099009901,0.034653465346534656,0.04455445544554455,0.024752475247524754,0.01485148514851485,0.0,0.0,0.009900990099009901,0.04950495049504951,0.0,0.13861386138613863,0.01485148514851485,0.009900990099009901,0.0049504950495049506,0.16336633663366337,0.019801980198019802,0.0,0.0,0.07920792079207921,0.0,0.0891089108910891,0.034653465346534656,0.0,0.0,0.10396039603960396,0.0,0.0,0.0,0.019801980198019802,0.024752475247524754,0.09900990099009901,0.04950495049504951,0.14356435643564355,0.0,0.0,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0297029702970297,0.0,0.0,0.01485148514851485,0.024752475247524754,0.0,0.009900990099009901,0.09405940594059406,0.0,0.0,0.034653465346534656,0.04950495049504951,0.6138613861386139,59.5,100,0.0,22.444444444444443,0.22772277227722773,0.1485148514851485,0.10891089108910891,0.07425742574257425,0.024752475247524754,0.04455445544554455,3.0,25.6793893129771,5.688351648351652
high,high,high,low,low,0.05263157894736842,0.6228070175438597,0.06140350877192982,0.17543859649122806,0.008771929824561403,0.06578947368421052,0.0,0.03070175438596491,0.0,0.013157894736842105,0.017543859649122806,0.008771929824561403,0.017543859649122806,0.10087719298245613,0.12719298245614036,0.06140350877192982,0.06140350877192982,0.0043859649122807015,0.0043859649122807015,0.0,0.0,0.017543859649122806,0.06578947368421052,0.02631578947368421,0.13596491228070176,0.0043859649122807015,0.021929824561403508,0.0,0.14473684210526316,0.013157894736842105,0.03070175438596491,0.013157894736842105,0.05263157894736842,0.008771929824561403,0.07456140350877193,0.0043859649122807015,0.0,0.0,0.09649122807017543,0.02631578947368421,0.0043859649122807015,0.0043859649122807015,0.017543859649122806,0.03508771929824561,0.08771929824561403,0.08771929824561403,0.17105263157894737,0.0,0.008771929824561403,0.0,0.013157894736842105,0.013157894736842105,0.008771929824561403,0.008771929824561403,0.0,0.02631578947368421,0.017543859649122806,0.0,0.05263157894736842,0.08333333333333333,0.0,0.0,0.03508771929824561,0.013157894736842105,0.6578947368421053,69.0,300,0.013157894736842105,28.5,0.22807017543859648,0.17543859649122806,0.07894736842105263,0.043859649122807015,0.05701754385964912,0.021929824561403508,4.5,40.983739837398375,5.371813725490196
high,high,high,low,low,0.032418952618453865,0.6309226932668329,0.04738154613466334,0.16708229426433915,0.00997506234413965,0.029925187032418952,0.00997506234413965,0.017456359102244388,0.0024937655860349127,0.014962593516209476,0.007481296758104738,0.007481296758104738,0.059850374064837904,0.10972568578553615,0.14214463840399003,0.05236907730673317,0.07231920199501247,0.004987531172069825,0.022443890274314215,0.0,0.0,0.017456359102244388,0.04239401496259352,0.004987531172069825,0.20199501246882792,0.0024937655860349127,0.007481296758104738,0.0,0.11221945137157108,0.014962593516209476,0.014962593516209476,0.0,0.04488778054862843,0.0,0.12718204488778054,0.007481296758104738,0.0,0.0,0.12468827930174564,0.014962593516209476,0.0,0.0,0.0399002493765586,0.02493765586034913,0.07231920199501247,0.07481296758104738,0.14713216957605985,0.0,0.0,0.0024937655860349127,0.0024937655860349127,0.017456359102244388,0.004987531172069825,0.004987531172069825,0.004987531172069825,0.0399002493765586,0.04987531172069826,0.0024937655860349127,0.02493765586034913,0.07231920199501247,0.0024937655860349127,0.0,0.05236907730673317,0.004987531172069825,0.486284289276808,43.0,300,0.0,19.095238095238095,0.18204488778054864,0.11221945137157108,0.07231920199501247,0.0399002493765586,0.0399002493765586,0.029925187032418952,2.238095238095238,12.770658418029164,5.565540166204991
high,high,high,low,low,0.05099150141643059,0.603399433427762,0.059490084985835696,0.16997167138810199,0.0,0.031161473087818695,0.0,0.056657223796033995,0.042492917847025496,0.0084985835694051,0.0056657223796034,0.0056657223796034,0.053824362606232294,0.11614730878186968,0.0906515580736544,0.04815864022662889,0.0453257790368272,0.0056657223796034,0.0084985835694051,0.0,0.0056657223796034,0.0226628895184136,0.056657223796033995,0.0084985835694051,0.10764872521246459,0.0,0.014164305949008499,0.0169971671388102,0.21813031161473087,0.0084985835694051,0.0226628895184136,0.0056657223796034,0.04815864022662889,0.0,0.07932011331444759,0.025495750708215296,0.0,0.0,0.06515580736543909,0.019830028328611898,0.0028328611898017,0.0,0.019830028328611898,0.025495750708215296,0.0906515580736544,0.042492917847025496,0.15864022662889518,0.0,0.0028328611898017,0.0056657223796034,0.0056657223796034,0.0226628895184136,0.0028328611898017,0.0113314447592068,0.0056657223796034,0.039660056657223795,0.014164305949008499,0.0,0.08781869688385269,0.11614730878186968,0.0084985835694051,0.0056657223796034,0.042492917847025496,0.0,0.5212464589235127,61.0,300,0.0056657223796034,25.214285714285715,0.21813031161473087,0.1359773371104816,0.07365439093484419,0.053824362606232294,0.04815864022662889,0.0169971671388102,3.642857142857143,18.972108843537416,5.564430379746839
high,high,high,low,low,0.05281090289608177,0.6252129471890971,0.04088586030664395,0.17717206132879046,0.005110732538330494,0.02385008517887564,0.0,0.013628620102214651,0.0,0.0017035775127768314,0.008517887563884156,0.005110732538330494,0.04599659284497445,0.10902896081771721,0.06643952299829642,0.04088586030664395,0.018739352640545145,0.008517887563884156,0.018739352640545145,0.0,0.0034071550255536627,0.01192504258943782,0.05281090289608177,0.0,0.15502555366269166,0.008517887563884156,0.005110732538330494,0.0,0.23850085178875638,0.005110732538330494,0.017035775127768313,0.015332197614991482,0.05792163543441227,0.020442930153321975,0.09880749574105621,0.020442930153321975,0.0017035775127768314,0.0,0.10732538330494037,0.018739352640545145,0.0,0.0,0.02555366269165247,0.02555366269165247,0.07325383304940375,0.059625212947189095,0.16695059625212946,0.0,0.0017035775127768314,0.06814310051107325,0.0,0.04599659284497445,0.0017035775127768314,0.0034071550255536627,0.0034071550255536627,0.027257240204429302,0.03577512776831346,0.0,0.034071550255536626,0.10732538330494037,0.0017035775127768314,0.0017035775127768314,0.03236797274275979,0.04088586030664395,0.4020442930153322,80.0,500,0.0068143100511073255,23.48,0.21976149914821125,0.13458262350936967,0.08347529812606473,0.039182282793867124,0.039182282793867124,0.015332197614991482,3.0,9.807082714214959,5.565447619047607
high,high,high,low,low,0.03935185185185185,0.5486111111111112,0.041666666666666664,0.13194444444444445,0.0,0.013888888888888888,0.006944444444444444,0.02546296296296296,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.009259259259259259,0.04398148148148148,0.125,0.125,0.0625,0.03935185185185185,0.0,0.011574074074074073,0.0,0.0023148148148148147,0.009259259259259259,0.06018518518518518,0.0023148148148148147,0.12268518518518519,0.006944444444444444,0.011574074074074073,0.0023148148148148147,0.12731481481481483,0.023148148148148147,0.011574074074074073,0.016203703703703703,0.06944444444444445,0.018518518518518517,0.11342592592592593,0.011574074074074073,0.0,0.0,0.09259259259259259,0.032407407407407406,0.0023148148148148147,0.0023148148148148147,0.037037037037037035,0.020833333333333332,0.05324074074074074,0.041666666666666664,0.12037037037037036,0.0,0.0,0.013888888888888888,0.006944444444444444,0.004629629629629629,0.0023148148148148147,0.0,0.0023148148148148147,0.013888888888888888,0.0023148148148148147,0.0,0.020833333333333332,0.0787037037037037,0.0,0.020833333333333332,0.006944444444444444,0.037037037037037035,0.5185185185185185,88.5,1100,0.02546296296296296,17.28,0.27314814814814814,0.16666666666666666,0.09259259259259259,0.06481481481481481,0.06712962962962964,0.018518518518518517,2.32,20.839424141749724,5.526052631578955
high,high,high,low,low,0.05222734254992319,0.6144393241167435,0.0445468509984639,0.18740399385560677,0.0030721966205837174,0.021505376344086023,0.0015360983102918587,0.018433179723502304,0.0,0.004608294930875576,0.009216589861751152,0.009216589861751152,0.0445468509984639,0.11674347158218126,0.13978494623655913,0.04915514592933948,0.07834101382488479,0.0,0.019969278033794162,0.0015360983102918587,0.0,0.021505376344086023,0.053763440860215055,0.018433179723502304,0.1490015360983103,0.006144393241167435,0.01228878648233487,0.0015360983102918587,0.14285714285714285,0.013824884792626729,0.019969278033794162,0.006144393241167435,0.06912442396313365,0.0030721966205837174,0.10138248847926268,0.007680491551459293,0.0,0.0,0.09831029185867896,0.026113671274961597,0.0,0.0,0.05222734254992319,0.03379416282642089,0.07526881720430108,0.06605222734254992,0.14592933947772657,0.0,0.004608294930875576,0.006144393241167435,0.006144393241167435,0.013824884792626729,0.0030721966205837174,0.0015360983102918587,0.0015360983102918587,0.029185867895545316,0.01228878648233487,0.0,0.026113671274961597,0.07987711213517665,0.010752688172043012,0.018433179723502304,0.027649769585253458,0.0015360983102918587,0.41781874039938555,72.0,100,0.0,27.125,0.24270353302611367,0.1781874039938556,0.09523809523809523,0.047619047619047616,0.07219662058371736,0.02304147465437788,3.5,12.666588894073728,5.533730834752965
high,high,high,low,low,0.06275579809004093,0.567530695770805,0.04365620736698499,0.15961800818553887,0.004092769440654843,0.07094133697135062,0.008185538881309686,0.023192360163710776,0.004092769440654843,0.002728512960436562,0.0068212824010914054,0.01227830832196453,0.04229195088676671,0.11186903137789904,0.10914051841746249,0.0504774897680764,0.03819918144611187,0.002728512960436562,0.005457025920873124,0.0,0.009549795361527967,0.020463847203274217,0.03547066848567531,0.019099590723055934,0.13915416098226466,0.0,0.017735334242837655,0.001364256480218281,0.17462482946793997,0.019099590723055934,0.01637107776261937,0.004092769440654843,0.05184174624829468,0.004092769440654843,0.09959072305593451,0.05320600272851296,0.0,0.001364256480218281,0.0941336971350614,0.020463847203274217,0.0,0.001364256480218281,0.01637107776261937,0.03819918144611187,0.07776261937244201,0.061391541609822645,0.15143246930422918,0.0,0.005457025920873124,0.005457025920873124,0.008185538881309686,0.015006821282401092,0.001364256480218281,0.001364256480218281,0.004092769440654843,0.04365620736698499,0.009549795361527967,0.0,0.019099590723055934,0.09004092769440655,0.002728512960436562,0.01227830832196453,0.0068212824010914054,0.05320600272851296,0.4733969986357435,88.5,600,0.005457025920873124,20.36111111111111,0.22510231923601637,0.14870395634379263,0.0941336971350614,0.054570259208731244,0.08185538881309687,0.034106412005457026,2.75,18.41620626151013,5.335497630331738
high,high,high,low,low,0.04358974358974359,0.5756410256410256,0.04230769230769231,0.1641025641025641,0.001282051282051282,0.029487179487179487,0.001282051282051282,0.008974358974358974,0.001282051282051282,0.008974358974358974,0.002564102564102564,0.005128205128205128,0.05128205128205128,0.12435897435897436,0.14102564102564102,0.05128205128205128,0.08076923076923077,0.008974358974358974,0.011538461538461539,0.0,0.00641025641025641,0.011538461538461539,0.047435897435897434,0.04230769230769231,0.1371794871794872,0.0038461538461538464,0.01282051282051282,0.005128205128205128,0.11794871794871795,0.007692307692307693,0.019230769230769232,0.001282051282051282,0.06538461538461539,0.002564102564102564,0.07179487179487179,0.011538461538461539,0.001282051282051282,0.0,0.1,0.019230769230769232,0.0,0.002564102564102564,0.021794871794871794,0.02435897435897436,0.08333333333333333,0.04487179487179487,0.12564102564102564,0.0,0.001282051282051282,0.020512820512820513,0.005128205128205128,0.007692307692307693,0.007692307692307693,0.0,0.00641025641025641,0.041025641025641026,0.011538461538461539,0.0,0.015384615384615385,0.08076923076923077,0.021794871794871794,0.015384615384615385,0.011538461538461539,0.019230769230769232,0.44871794871794873,92.0,600,0.005128205128205128,26.0,0.24487179487179486,0.18333333333333332,0.11282051282051282,0.07051282051282051,0.07051282051282051,0.01282051282051282,3.466666666666667,19.16405785615217,5.451296023564053
high,high,high,low,low,0.043478260869565216,0.5367892976588629,0.038461538461538464,0.1688963210702341,0.0033444816053511705,0.016722408026755852,0.0,0.02508361204013378,0.0033444816053511705,0.006688963210702341,0.011705685618729096,0.006688963210702341,0.028428093645484948,0.13210702341137123,0.0903010033444816,0.05016722408026756,0.03678929765886288,0.008361204013377926,0.013377926421404682,0.005016722408026756,0.0,0.01839464882943144,0.05351170568561873,0.016722408026755852,0.12207357859531773,0.0033444816053511705,0.005016722408026756,0.0,0.08193979933110368,0.006688963210702341,0.005016722408026756,0.005016722408026756,0.06020066889632107,0.0016722408026755853,0.08695652173913043,0.011705685618729096,0.0016722408026755853,0.005016722408026756,0.10033444816053512,0.01839464882943144,0.005016722408026756,0.0,0.04180602006688963,0.03511705685618729,0.07692307692307693,0.048494983277591976,0.10367892976588629,0.0,0.0,0.011705685618729096,0.0,0.021739130434782608,0.0033444816053511705,0.0033444816053511705,0.005016722408026756,0.030100334448160536,0.006688963210702341,0.0016722408026755853,0.0,0.05518394648829431,0.008361204013377926,0.016722408026755852,0.020066889632107024,0.010033444816053512,0.5100334448160535,130.0,2400,0.038461538461538464,27.181818181818183,0.27591973244147155,0.21070234113712374,0.12374581939799331,0.06688963210702341,0.07859531772575251,0.016722408026755852,3.409090909090909,24.142857142857142,5.5493512304250485
high,high,high,low,low,0.04778156996587031,0.6040955631399317,0.04778156996587031,0.17064846416382254,0.0017064846416382253,0.023890784982935155,0.0017064846416382253,0.006825938566552901,0.005119453924914676,0.02901023890784983,0.0017064846416382253,0.0,0.032423208191126277,0.11945392491467577,0.06143344709897611,0.034129692832764506,0.017064846416382253,0.010238907849829351,0.015358361774744027,0.0034129692832764505,0.0017064846416382253,0.017064846416382253,0.06655290102389079,0.0017064846416382253,0.15187713310580206,0.017064846416382253,0.0034129692832764505,0.0034129692832764505,0.19283276450511946,0.006825938566552901,0.013651877133105802,0.0034129692832764505,0.03754266211604096,0.0017064846416382253,0.11433447098976109,0.020477815699658702,0.0034129692832764505,0.0,0.10580204778156997,0.034129692832764506,0.0,0.0,0.03583617747440273,0.03583617747440273,0.07679180887372014,0.052901023890784986,0.15017064846416384,0.0,0.0,0.042662116040955635,0.0034129692832764505,0.03583617747440273,0.0017064846416382253,0.0,0.0,0.04607508532423208,0.025597269624573378,0.0,0.025597269624573378,0.09726962457337884,0.005119453924914676,0.0,0.04436860068259386,0.023890784982935155,0.4249146757679181,65.5,100,0.0017064846416382253,22.53846153846154,0.22013651877133106,0.14505119453924914,0.08191126279863481,0.03924914675767918,0.052901023890784986,0.013651877133105802,3.230769230769231,10.208897041962853,5.531475095785427
high,high,high,low,low,0.05432372505543237,0.6197339246119734,0.045454545454545456,0.16186252771618626,0.0022172949002217295,0.03991130820399113,0.0033259423503325942,0.0066518847006651885,0.005543237250554324,0.0066518847006651885,0.0011086474501108647,0.0,0.04878048780487805,0.12749445676274945,0.13082039911308205,0.06097560975609756,0.057649667405764965,0.019955654101995565,0.01662971175166297,0.0022172949002217295,0.0033259423503325942,0.02106430155210643,0.03991130820399113,0.07095343680709534,0.13082039911308205,0.0,0.01662971175166297,0.007760532150776054,0.14966740576496673,0.014412416851441241,0.011086474501108648,0.007760532150776054,0.0565410199556541,0.0,0.04656319290465632,0.014412416851441241,0.0,0.0,0.07649667405764966,0.018847006651884702,0.0,0.0,0.02993348115299335,0.028824833702882482,0.08314855875831485,0.06430155210643015,0.14412416851441243,0.0033259423503325942,0.007760532150776054,0.008869179600886918,0.007760532150776054,0.007760532150776054,0.0022172949002217295,0.004434589800443459,0.0011086474501108647,0.019955654101995565,0.005543237250554324,0.0,0.04767184035476718,0.07982261640798226,0.04656319290465632,0.0,0.0011086474501108647,0.005543237250554324,0.3968957871396896,58.0,600,0.0066518847006651885,28.1875,0.24611973392461198,0.1541019955654102,0.06984478935698447,0.02993348115299335,0.09090909090909091,0.03547671840354767,3.5625,9.408335734178431,5.391086675291064
high,high,high,low,low,0.03993055555555555,0.6041666666666666,0.05555555555555555,0.16319444444444445,0.0,0.041666666666666664,0.001736111111111111,0.036458333333333336,0.005208333333333333,0.006944444444444444,0.001736111111111111,0.03125,0.029513888888888888,0.140625,0.08506944444444445,0.043402777777777776,0.036458333333333336,0.005208333333333333,0.013888888888888888,0.0,0.001736111111111111,0.013888888888888888,0.059027777777777776,0.005208333333333333,0.16145833333333334,0.0,0.006944444444444444,0.006944444444444444,0.1597222222222222,0.003472222222222222,0.013888888888888888,0.001736111111111111,0.050347222222222224,0.001736111111111111,0.1267361111111111,0.024305555555555556,0.001736111111111111,0.001736111111111111,0.109375,0.027777777777777776,0.0,0.001736111111111111,0.024305555555555556,0.046875,0.078125,0.0642361111111111,0.14756944444444445,0.0,0.001736111111111111,0.012152777777777778,0.003472222222222222,0.015625,0.003472222222222222,0.001736111111111111,0.001736111111111111,0.04861111111111111,0.020833333333333332,0.0,0.027777777777777776,0.08333333333333333,0.0,0.010416666666666666,0.050347222222222224,0.003472222222222222,0.4131944444444444,53.5,300,0.005208333333333333,19.2,0.234375,0.1857638888888889,0.1111111111111111,0.050347222222222224,0.04513888888888889,0.036458333333333336,2.6666666666666665,9.626161543959972,5.531383399209476
high,high,high,low,low,0.06609808102345416,0.5735607675906184,0.03624733475479744,0.13219616204690832,0.0,0.02771855010660981,0.0,0.02771855010660981,0.0021321961620469083,0.0042643923240938165,0.008528784648187633,0.017057569296375266,0.042643923240938165,0.10874200426439233,0.09808102345415778,0.04904051172707889,0.03624733475479744,0.0,0.008528784648187633,0.0,0.0042643923240938165,0.017057569296375266,0.031982942430703626,0.03837953091684435,0.14712153518123666,0.0,0.021321961620469083,0.008528784648187633,0.21748400852878466,0.008528784648187633,0.019189765458422176,0.008528784648187633,0.046908315565031986,0.014925373134328358,0.09381663113006397,0.04904051172707889,0.0,0.0,0.10874200426439233,0.0255863539445629,0.0,0.0,0.023454157782515993,0.02771855010660981,0.08102345415778252,0.04904051172707889,0.12153518123667377,0.0,0.01279317697228145,0.053304904051172705,0.0042643923240938165,0.0042643923240938165,0.006396588486140725,0.0,0.0042643923240938165,0.029850746268656716,0.008528784648187633,0.0042643923240938165,0.0511727078891258,0.07249466950959488,0.006396588486140725,0.0,0.010660980810234541,0.014925373134328358,0.47121535181236673,80.0,0,0.0,31.266666666666666,0.24520255863539445,0.16844349680170576,0.09168443496801706,0.04051172707889126,0.08528784648187633,0.01279317697228145,3.6,16.58977455716586,5.424255813953494
high,high,high,low,low,0.04227212681638045,0.6089828269484808,0.046235138705416116,0.1571994715984148,0.0,0.02509907529722589,0.001321003963011889,0.019815059445178335,0.001321003963011889,0.007926023778071334,0.011889035667107,0.0066050198150594455,0.023778071334214,0.10700132100396301,0.05680317040951123,0.031704095112285335,0.015852047556142668,0.007926023778071334,0.011889035667107,0.001321003963011889,0.007926023778071334,0.022457067371202115,0.05680317040951123,0.018494055482166448,0.1453104359313078,0.0066050198150594455,0.001321003963011889,0.0066050198150594455,0.1928665785997358,0.010568031704095112,0.01453104359313078,0.0066050198150594455,0.035667107001321,0.005284015852047556,0.10171730515191546,0.017173051519154558,0.001321003963011889,0.0,0.0977542932628798,0.03830911492734478,0.0,0.0,0.036988110964332896,0.052840158520475564,0.05680317040951123,0.07529722589167767,0.17040951122853368,0.001321003963011889,0.0,0.035667107001321,0.0,0.017173051519154558,0.005284015852047556,0.001321003963011889,0.001321003963011889,0.036988110964332896,0.01453104359313078,0.001321003963011889,0.036988110964332896,0.095112285336856,0.003963011889035667,0.0,0.04491413474240423,0.017173051519154558,0.42932628797886396,89.0,900,0.011889035667107,16.106382978723403,0.22324966974900926,0.14795244385733158,0.08190224570673713,0.043593130779392336,0.05812417437252312,0.013210039630118891,3.0425531914893615,13.140589960324306,5.536977099236628
high,high,high,low,low,0.10031347962382445,0.5391849529780565,0.02821316614420063,0.08463949843260188,0.0,0.018808777429467086,0.0,0.025078369905956112,0.006269592476489028,0.006269592476489028,0.018808777429467086,0.0,0.025078369905956112,0.12852664576802508,0.11598746081504702,0.04075235109717868,0.06269592476489028,0.0,0.003134796238244514,0.0,0.0,0.012539184952978056,0.047021943573667714,0.02821316614420063,0.12539184952978055,0.034482758620689655,0.003134796238244514,0.0,0.109717868338558,0.01567398119122257,0.006269592476489028,0.009404388714733543,0.04075235109717868,0.0219435736677116,0.09404388714733543,0.02821316614420063,0.0,0.009404388714733543,0.09404388714733543,0.009404388714733543,0.0,0.0,0.02821316614420063,0.018808777429467086,0.06583072100313479,0.03761755485893417,0.09090909090909091,0.0,0.0,0.009404388714733543,0.003134796238244514,0.0,0.003134796238244514,0.003134796238244514,0.0,0.012539184952978056,0.0,0.0,0.02821316614420063,0.05329153605015674,0.0,0.0,0.0,0.025078369905956112,0.46394984326018807,93.0,200,0.006269592476489028,24.53846153846154,0.2413793103448276,0.15987460815047022,0.07836990595611286,0.05329153605015674,0.01567398119122257,0.006269592476489028,2.8461538461538463,9.89413680781759,5.639409594095946
high,high,high,low,low,0.08333333333333333,0.5185185185185185,0.06481481481481481,0.18518518518518517,0.0,0.037037037037037035,0.004629629629629629,0.009259259259259259,0.004629629629629629,0.018518518518518517,0.004629629629629629,0.0,0.037037037037037035,0.08796296296296297,0.08796296296296297,0.041666666666666664,0.041666666666666664,0.037037037037037035,0.018518518518518517,0.0,0.0,0.013888888888888888,0.10185185185185185,0.013888888888888888,0.12037037037037036,0.05555555555555555,0.013888888888888888,0.0,0.1527777777777778,0.004629629629629629,0.018518518518518517,0.0,0.041666666666666664,0.0,0.07407407407407407,0.06481481481481481,0.0,0.0,0.09259259259259259,0.013888888888888888,0.0,0.0,0.027777777777777776,0.06481481481481481,0.08796296296296297,0.027777777777777776,0.06944444444444445,0.0,0.009259259259259259,0.009259259259259259,0.0,0.023148148148148147,0.013888888888888888,0.0,0.004629629629629629,0.06018518518518518,0.018518518518518517,0.0,0.06018518518518518,0.041666666666666664,0.0,0.004629629629629629,0.004629629629629629,0.0,0.5648148148148148,72.5,0,0.0,43.2,0.24074074074074073,0.1388888888888889,0.0787037037037037,0.041666666666666664,0.032407407407407406,0.037037037037037035,3.4,17.86894586894587,5.59186868686869
high,high,high,low,low,0.03599374021909233,0.6291079812206573,0.051643192488262914,0.1752738654147105,0.00782472613458529,0.03442879499217527,0.0,0.02034428794992175,0.0,0.009389671361502348,0.003129890453834116,0.017214397496087636,0.03442879499217527,0.10328638497652583,0.12519561815336464,0.048513302034428794,0.048513302034428794,0.00782472613458529,0.010954616588419406,0.0,0.003129890453834116,0.018779342723004695,0.06729264475743349,0.017214397496087636,0.1674491392801252,0.001564945226917058,0.006259780907668232,0.014084507042253521,0.19092331768388107,0.028169014084507043,0.003129890453834116,0.003129890453834116,0.04538341158059468,0.004694835680751174,0.11424100156494522,0.012519561815336464,0.004694835680751174,0.0,0.10328638497652583,0.023474178403755867,0.0,0.006259780907668232,0.03286384976525822,0.050078247261345854,0.10328638497652583,0.056338028169014086,0.18779342723004694,0.0,0.004694835680751174,0.003129890453834116,0.0,0.03442879499217527,0.004694835680751174,0.0,0.001564945226917058,0.056338028169014086,0.02190923317683881,0.0,0.053208137715179966,0.13145539906103287,0.004694835680751174,0.004694835680751174,0.06103286384976526,0.012519561815336464,0.4225352112676056,27.5,0,0.0,30.428571428571427,0.22535211267605634,0.15492957746478872,0.09233176838810642,0.03286384976525822,0.06885758998435054,0.02190923317683881,2.9523809523809526,10.309922801732254,5.492984562607185
